算例名,节点数,边数,无人机数,基站编号,ALNS_PSO_目标函数_最小值,ALNS_PSO_目标函数_最大值,ALNS_PSO_目标函数_均值,ALNS_PSO_求解时间_最小(s),ALNS_PSO_求解时间_最大(s),ALNS_PSO_求解时间_均值(s),ALNS_PSO_实际使用无人机数_均值,ALNS_PSO_总飞行距离_均值(m),ALNS_PSO_最优线程ID分布,ALNS_PSO_公共池拉取次数_均值,ALNS_PSO_推入公共池次数_均值,ALNS_PSO_破坏_random_调用次数_均值,ALNS_PSO_破坏_random_耗时_均值(s),ALNS_PSO_破坏_random_改进当前解_均值,ALNS_PSO_破坏_random_改进最优解_均值,ALNS_PSO_破坏_worst_调用次数_均值,ALNS_PSO_破坏_worst_耗时_均值(s),ALNS_PSO_破坏_worst_改进当前解_均值,ALNS_PSO_破坏_worst_改进最优解_均值,ALNS_PSO_破坏_route_调用次数_均值,ALNS_PSO_破坏_route_耗时_均值(s),ALNS_PSO_破坏_route_改进当前解_均值,ALNS_PSO_破坏_route_改进最优解_均值,ALNS_PSO_破坏_bp_split_调用次数_均值,ALNS_PSO_破坏_bp_split_耗时_均值(s),ALNS_PSO_破坏_bp_split_改进当前解_均值,ALNS_PSO_破坏_bp_split_改进最优解_均值,ALNS_PSO_修复_greedy_调用次数_均值,ALNS_PSO_修复_greedy_耗时_均值(s),ALNS_PSO_修复_greedy_改进当前解_均值,ALNS_PSO_修复_greedy_改进最优解_均值,ALNS_PSO_修复_random_调用次数_均值,ALNS_PSO_修复_random_耗时_均值(s),ALNS_PSO_修复_random_改进当前解_均值,ALNS_PSO_修复_random_改进最优解_均值,ALNS_PSO_修复_bp_aware_调用次数_均值,ALNS_PSO_修复_bp_aware_耗时_均值(s),ALNS_PSO_修复_bp_aware_改进当前解_均值,ALNS_PSO_修复_bp_aware_改进最优解_均值,ALNS_PSO_模块耗时_DR均值(s),ALNS_PSO_模块耗时_LS均值(s),ALNS_PSO_模块耗时_PSO均值(s),GiantRoute_目标函数_最小值,GiantRoute_目标函数_最大值,GiantRoute_目标函数_均值,GiantRoute_求解时间_最小(s),GiantRoute_求解时间_最大(s),GiantRoute_求解时间_均值(s),GiantRoute_实际使用无人机数_均值,GiantRoute_总飞行距离_均值(m),GiantRoute_最优线程ID分布,GiantRoute_公共池拉取次数_均值,GiantRoute_推入公共池次数_均值,GiantRoute_破坏_random_调用次数_均值,GiantRoute_破坏_random_耗时_均值(s),GiantRoute_破坏_random_改进当前解_均值,GiantRoute_破坏_random_改进最优解_均值,GiantRoute_破坏_worst_调用次数_均值,GiantRoute_破坏_worst_耗时_均值(s),GiantRoute_破坏_worst_改进当前解_均值,GiantRoute_破坏_worst_改进最优解_均值,GiantRoute_破坏_segment_调用次数_均值,GiantRoute_破坏_segment_耗时_均值(s),GiantRoute_破坏_segment_改进当前解_均值,GiantRoute_破坏_segment_改进最优解_均值,GiantRoute_修复_greedy_调用次数_均值,GiantRoute_修复_greedy_耗时_均值(s),GiantRoute_修复_greedy_改进当前解_均值,GiantRoute_修复_greedy_改进最优解_均值,GiantRoute_修复_random_调用次数_均值,GiantRoute_修复_random_耗时_均值(s),GiantRoute_修复_random_改进当前解_均值,GiantRoute_修复_random_改进最优解_均值,GiantRoute_修复_regret_调用次数_均值,GiantRoute_修复_regret_耗时_均值(s),GiantRoute_修复_regret_改进当前解_均值,GiantRoute_修复_regret_改进最优解_均值,GiantRoute_模块耗时_DR均值(s),GiantRoute_模块耗时_LS均值(s),GiantRoute_模块耗时_PSO均值(s)
6-4-5-2-(2),6,4,5,2,5466.1662,5466.1662,5466.1662,0.65,0.73,0.67,1.0,3637.44,"T0:3次,T2:2次",16.0,44.0,496.6,0.0022,2.4,0.2,505.0,0.003,11.8,2.2,491.8,0.0019,2.4,0.8,506.6,0.0025,5.4,1.2,948.6,0.0348,10.6,2.2,132.8,0.0032,0.0,0.0,918.6,0.0425,11.4,2.2,0.0959,0.0761,1.3225,5466.1662,5466.1662,5466.1662,0.5,0.51,0.5,1.0,3637.44,T0:5次,16.0,44.0,672.6,0.0043,1.2,1.0,671.8,0.0288,3.0,2.0,655.6,0.0041,2.8,1.2,843.0,0.019,2.4,1.4,264.2,0.0003,0.2,0.0,892.8,0.0574,4.4,2.8,0.1139,0.312,0.3453
6-4-5-3-(0),6,4,5,3,5476.1842,5476.1842,5476.1842,0.66,0.66,0.66,1.0,3644.12,"T0:4次,T1:1次",20.0,44.0,494.2,0.0021,3.8,0.0,492.4,0.0029,1.8,0.0,509.6,0.0019,5.4,0.0,503.8,0.0024,5.4,0.0,921.4,0.0276,10.2,0.0,189.8,0.0049,0.0,0.0,888.8,0.0315,6.2,0.0,0.0807,0.0525,1.4075,5476.1842,5476.2648,5476.2132,0.51,0.57,0.54,1.0,3644.14,"T0:2次,T1:1次,T2:1次,T3:1次",18.4,44.0,731.8,0.0035,9.4,0.4,522.2,0.0101,5.6,0.2,746.0,0.001,12.4,1.2,812.4,0.0126,11.0,1.2,349.4,0.0004,3.6,0.0,838.2,0.0607,12.8,0.6,0.0882,0.3811,0.264
6-4-5-3-(1),6,4,5,3,5157.9883,5157.9883,5157.9883,0.64,0.68,0.65,1.0,3431.99,T0:5次,20.0,44.0,485.2,0.0021,3.6,0.0,518.2,0.003,3.4,0.0,502.6,0.0019,2.6,0.0,494.0,0.0023,1.4,0.0,880.6,0.0255,4.6,0.0,211.2,0.0051,0.8,0.0,908.2,0.0315,5.6,0.0,0.077,0.0997,1.2473,5157.9883,5157.9883,5157.9883,0.48,0.53,0.49,1.0,3431.99,T0:5次,20.0,44.0,656.2,0.0252,5.4,0.0,684.2,0.0045,4.8,0.0,659.6,0.0198,5.8,0.0,807.4,0.0118,7.8,0.0,385.0,0.0022,3.0,0.0,807.6,0.0478,5.2,0.0,0.1115,0.2545,0.2475
6-4-5-3-(2),6,4,5,3,5552.2269,5552.2269,5552.2269,0.64,0.65,0.65,1.0,3694.82,T0:5次,20.0,44.0,488.2,0.002,0.2,0.0,506.6,0.0029,0.6,0.0,495.8,0.0018,0.8,0.0,509.4,0.0023,1.0,0.0,923.4,0.0266,1.0,0.0,157.0,0.0037,0.0,0.0,919.6,0.0311,1.6,0.0,0.076,0.1697,1.2707,5552.2269,5552.2269,5552.2269,0.48,0.49,0.49,1.0,3694.82,T0:5次,20.0,44.0,676.8,0.0194,9.2,0.0,647.8,0.0073,1.4,0.0,675.4,0.0052,8.0,0.0,819.8,0.0156,6.6,0.0,344.0,0.0048,1.2,0.0,836.2,0.0557,10.8,0.0,0.108,0.198,0.3191
6-4-5-4-(0),6,4,5,4,6496.2417,6496.2417,6496.2417,0.64,0.67,0.65,1.0,4324.16,T0:5次,20.0,44.0,501.8,0.0022,0.8,0.0,484.6,0.0028,0.2,0.0,503.0,0.0019,0.4,0.0,510.6,0.0024,0.2,0.0,932.8,0.0273,1.0,0.0,167.2,0.004,0.0,0.0,900.0,0.0295,0.6,0.0,0.0757,0.0907,1.2523,6496.2417,6496.2417,6496.2417,0.49,0.51,0.5,1.0,4324.16,T0:5次,20.0,44.0,652.0,0.0028,7.0,0.0,727.0,0.01,5.0,0.0,621.0,0.0044,7.4,0.0,824.0,0.0438,7.2,0.0,337.2,0.0004,4.2,0.0,838.8,0.0144,8.0,0.0,0.0756,0.3215,0.3816
6-4-5-4-(1),6,4,5,4,5755.123,5755.123,5755.123,0.63,0.66,0.65,1.0,3830.08,T0:5次,16.8,44.0,490.8,0.0021,10.8,2.0,505.2,0.0029,13.0,1.8,494.0,0.0018,13.4,1.4,510.0,0.0024,13.0,1.2,902.0,0.0261,25.4,3.6,176.4,0.0042,1.4,0.0,921.6,0.0319,23.4,2.8,0.0771,0.2112,1.2255,5755.123,5755.123,5755.123,0.48,0.54,0.5,1.0,3830.08,T0:5次,16.0,44.0,684.8,0.0346,11.8,2.6,653.8,0.0072,16.6,2.0,661.4,0.0039,13.4,4.0,814.2,0.0106,19.0,4.0,396.4,0.0089,6.6,1.8,789.4,0.0195,16.2,2.8,0.0847,0.2228,0.4199
6-4-5-4-(2),6,4,5,4,6016.0104,6016.0104,6016.0104,0.64,0.66,0.65,1.0,4004.01,T0:5次,16.0,44.0,483.0,0.0021,6.2,0.2,513.8,0.0029,11.6,1.2,504.2,0.0019,9.0,1.2,499.0,0.0024,8.6,1.4,911.8,0.0264,18.2,1.2,174.0,0.0041,0.4,0.2,914.2,0.031,16.8,2.6,0.0764,0.1571,1.1139,6033.4711,6082.557,6053.9828,0.48,0.52,0.5,1.0,4029.32,T0:5次,18.2,44.0,668.2,0.0035,10.4,0.6,663.6,0.0121,12.2,1.0,668.2,0.0068,9.2,0.6,838.0,0.0096,12.8,1.4,342.0,0.0004,2.2,0.4,820.0,0.0249,16.8,0.4,0.0573,0.2358,0.4336
6-4-5-5-(0),6,4,5,5,5214.7251,5214.7251,5214.7251,0.7,0.72,0.71,1.0,3469.82,"T0:4次,T2:1次",20.0,44.0,504.8,0.0022,0.0,0.0,497.0,0.0028,0.2,0.0,501.2,0.0019,0.2,0.0,497.0,0.0023,0.0,0.0,930.4,0.0272,0.4,0.0,153.8,0.0037,0.0,0.0,915.8,0.0312,0.0,0.0,0.0769,0.0337,1.5869,5214.7251,5214.7251,5214.7251,0.48,0.5,0.49,1.0,3469.82,T0:5次,20.0,44.0,646.4,0.0013,5.0,0.0,711.2,0.0061,6.0,0.0,642.4,0.0008,6.2,0.0,809.4,0.0097,5.8,0.0,353.0,0.0004,3.2,0.0,837.6,0.037,8.2,0.0,0.0553,0.2519,0.4147
6-4-5-5-(1),6,4,5,5,4694.4628,4694.4628,4694.4628,0.63,0.7,0.65,1.0,3122.98,"T0:2次,T1:1次,T2:1次,T3:1次",16.8,44.0,486.6,0.0022,5.6,0.8,499.0,0.0029,10.8,0.4,498.8,0.0019,6.0,1.8,515.6,0.0025,8.6,0.8,893.6,0.0338,15.2,0.8,194.0,0.0047,3.0,1.0,912.4,0.0322,12.8,2.0,0.0858,0.2251,1.2174,4694.4628,4694.4628,4694.4628,0.49,0.5,0.49,1.0,3122.98,"T0:2次,T1:1次,T2:1次,T3:1次",16.0,44.0,679.8,0.0028,19.6,2.0,670.2,0.0116,32.0,0.4,650.0,0.0008,16.6,1.6,806.2,0.0145,32.6,1.6,399.8,0.0083,6.4,0.6,794.0,0.0266,29.2,1.8,0.0647,0.3404,0.3938
6-4-5-5-(2),6,4,5,5,5061.03,5061.03,5061.03,0.63,0.65,0.64,1.0,3367.35,T0:5次,16.0,44.0,478.4,0.002,20.6,1.2,544.4,0.0031,45.4,1.0,483.2,0.0018,24.4,2.0,494.0,0.0023,18.8,1.8,841.2,0.0244,54.2,2.8,335.8,0.008,5.6,0.4,823.0,0.0287,49.4,2.8,0.0761,0.1392,1.3006,5088.7014,5088.7014,5088.7014,0.51,0.54,0.52,1.0,3385.8,"T0:3次,T1:2次",15.6,44.0,629.4,0.0028,4.4,1.4,692.8,0.0111,10.6,5.4,677.8,0.0054,6.8,2.2,850.4,0.0135,8.2,3.4,283.8,0.0003,3.8,1.4,865.8,0.0317,9.8,4.2,0.0649,0.335,0.3802
6-6-5-1-(0),6,6,5,1,6432.626,6432.626,6432.626,1.06,1.08,1.07,1.0,4281.75,"T1:3次,T3:2次",16.2,44.0,495.8,0.0024,4.8,1.6,512.6,0.0093,6.6,2.0,489.8,0.0019,2.2,0.8,501.8,0.0027,5.6,2.8,943.8,0.058,10.8,4.0,164.0,0.0077,0.4,0.0,892.2,0.0556,8.0,3.2,0.1455,1.1092,1.7501,6432.626,6432.626,6432.626,1.01,1.39,1.23,1.0,4281.75,"T0:4次,T2:1次",16.0,44.0,639.6,0.0016,2.8,1.2,687.4,0.0092,5.0,3.4,673.0,0.007,4.6,2.2,954.0,0.028,6.0,4.0,125.6,0.0002,0.8,0.4,920.4,0.0527,5.6,2.4,0.0987,1.8778,1.2598
6-6-5-1-(1),6,6,5,1,10397.4012,10397.4012,10397.4012,1.03,1.07,1.05,2.0,6918.27,"T0:4次,T1:1次",20.0,44.0,515.0,0.0024,0.2,0.0,506.0,0.0034,0.6,0.0,491.2,0.0019,0.2,0.0,487.8,0.0025,0.0,0.0,914.4,0.0391,0.6,0.0,165.8,0.006,0.2,0.0,919.8,0.0428,0.2,0.0,0.1056,1.1048,1.7066,10397.4012,10397.4012,10397.4012,0.67,0.73,0.69,2.0,6918.27,T0:5次,20.0,44.0,650.2,0.0014,4.2,0.0,681.6,0.0041,3.2,0.0,668.2,0.0009,4.6,0.0,815.8,0.0043,4.2,0.0,386.4,0.0005,3.0,0.0,797.8,0.0096,4.8,0.0,0.0208,0.9501,0.5815
6-6-5-1-(2),6,6,5,1,10186.4042,10186.4042,10186.4042,1.19,1.23,1.21,2.0,6777.6,"T0:3次,T1:1次,T2:1次",19.2,44.0,500.2,0.0189,8.0,0.0,508.6,0.0153,9.0,0.2,501.6,0.0218,8.6,0.6,489.6,0.0162,9.8,0.0,892.0,0.2425,16.8,0.6,241.2,0.0407,1.4,0.0,866.8,0.2477,17.2,0.2,0.6221,0.1473,2.4994,10186.4042,10186.4042,10186.4042,0.69,0.7,0.7,2.0,6777.6,"T0:4次,T1:1次",20.0,44.0,643.2,0.0013,45.0,0.0,745.8,0.0044,88.6,0.0,611.0,0.0008,41.0,0.0,754.8,0.004,73.4,0.0,467.4,0.0006,25.2,0.0,777.8,0.0093,76.0,0.0,0.0204,0.8876,0.6436
6-6-5-2-(0),6,6,5,2,5830.5442,5830.5442,5830.5442,0.89,0.91,0.9,1.0,3880.36,T0:5次,20.0,44.0,502.8,0.006,1.8,0.0,509.6,0.017,11.8,0.0,503.4,0.005,3.4,0.0,484.2,0.0178,2.6,0.0,952.6,0.325,10.8,0.0,132.2,0.0196,0.2,0.0,915.2,0.3699,8.6,0.0,0.8028,0.1232,1.2996,5830.5453,5834.2849,5831.4876,0.78,0.94,0.85,1.0,3880.99,"T0:2次,T1:2次,T3:1次",18.8,44.0,665.6,0.0015,4.0,0.4,657.4,0.0044,3.0,0.4,677.0,0.0009,5.4,0.4,894.2,0.0077,5.2,0.4,204.0,0.0003,1.0,0.2,901.8,0.0558,6.2,0.6,0.0706,0.8834,1.0055
6-6-5-2-(1),6,6,5,2,9523.025,9526.1094,9523.6419,1.43,1.46,1.44,2.0,6335.76,"T1:3次,T2:1次,T3:1次",16.4,44.0,514.8,0.0026,16.6,2.4,483.2,0.0036,10.0,1.0,509.4,0.0046,6.6,1.2,492.6,0.0028,5.0,0.6,920.4,0.0764,17.6,2.0,156.4,0.0077,1.0,0.2,923.2,0.0667,19.6,3.0,0.1735,1.0912,2.9145,9523.0286,9523.2466,9523.0842,1.3,1.83,1.62,2.0,6335.39,"T0:2次,T1:1次,T2:1次,T3:1次",12.8,44.0,708.2,0.0131,40.8,3.2,602.0,0.0257,45.4,3.6,689.8,0.0011,43.8,3.0,902.2,0.041,58.0,5.4,191.8,0.0004,4.8,1.4,906.0,0.1353,67.2,3.0,0.2166,3.1222,1.3738
6-6-5-2-(2),6,6,5,2,8919.4321,8919.4321,8919.4321,1.05,1.07,1.06,2.0,5932.95,"T0:1次,T1:3次,T3:1次",16.0,44.0,484.0,0.0023,13.6,1.4,508.4,0.0035,15.4,2.6,512.8,0.002,11.0,1.8,494.8,0.0026,11.6,2.0,847.4,0.0376,25.6,3.4,285.4,0.0105,0.6,0.0,867.2,0.041,25.4,4.4,0.1054,1.076,1.7822,8919.4321,8919.4321,8919.4321,0.71,1.07,0.86,2.0,5932.95,"T0:4次,T1:1次",20.0,44.0,681.0,0.0015,21.6,0.0,644.6,0.019,16.2,0.0,674.4,0.0009,17.8,0.0,829.2,0.0337,24.4,0.0,319.8,0.0004,5.8,0.0,851.0,0.0556,25.4,0.0,0.1111,0.6757,1.2528
6-6-5-3-(0),6,6,5,3,6141.2044,6141.2044,6141.2044,0.86,0.91,0.88,1.0,4087.47,"T0:4次,T1:1次",20.0,44.0,498.8,0.0084,0.2,0.0,501.8,0.017,1.0,0.0,495.6,0.0095,0.2,0.0,503.8,0.0102,0.4,0.0,923.2,0.3165,1.2,0.0,159.0,0.0552,0.0,0.0,917.8,0.3104,0.6,0.0,0.743,0.1053,1.3428,6141.2044,6141.2044,6141.2044,0.69,0.7,0.7,1.0,4087.47,T0:5次,20.0,44.0,670.4,0.0014,0.0,0.0,655.2,0.0039,0.0,0.0,674.4,0.0009,0.2,0.0,900.0,0.0048,0.2,0.0,191.2,0.0002,0.0,0.0,908.8,0.0107,0.0,0.0,0.0218,0.7869,0.79
6-6-5-3-(1),6,6,5,3,10461.9944,10461.9944,10461.9944,1.42,1.44,1.43,2.0,6961.33,T0:5次,20.0,44.0,516.4,0.0024,2.0,0.0,514.6,0.0065,4.2,0.0,499.2,0.002,0.8,0.0,469.8,0.0025,1.2,0.0,902.8,0.07,4.2,0.0,181.4,0.0065,0.4,0.0,915.8,0.0514,3.6,0.0,0.1474,0.7695,3.3856,10284.9434,10461.9944,10391.174,0.69,0.76,0.72,2.0,6914.12,"T0:4次,T1:1次",19.2,44.0,697.4,0.0015,20.0,0.4,659.4,0.016,16.0,0.2,643.2,0.0008,13.4,0.2,789.6,0.0044,16.6,0.2,396.8,0.0005,10.8,0.4,813.6,0.0101,22.0,0.2,0.0333,0.8304,0.7969
6-6-5-3-(2),6,6,5,3,9763.9081,9763.9081,9763.9081,1.3,1.32,1.31,2.0,6495.94,"T0:4次,T1:1次",18.4,44.0,489.4,0.0025,10.4,1.0,510.0,0.0158,9.6,0.8,511.4,0.0074,7.0,0.2,489.2,0.0134,6.2,1.0,914.2,0.2705,16.4,1.6,178.8,0.0501,1.2,0.0,907.0,0.2965,15.6,1.4,0.6714,0.3379,2.7094,9763.9094,9764.2616,9763.9798,0.78,0.86,0.84,2.0,6495.99,"T0:2次,T1:1次,T2:2次",16.2,44.0,667.0,0.0015,32.0,1.4,671.4,0.0046,32.4,0.6,661.6,0.0009,33.8,2.0,819.2,0.0057,41.6,1.6,343.0,0.0004,13.4,1.0,837.8,0.0335,43.2,1.4,0.0466,0.4986,1.3664
6-6-5-4-(0),6,6,5,4,6029.2275,6029.2275,6029.2275,1.28,1.34,1.31,1.0,4012.82,"T0:1次,T1:1次,T2:2次,T3:1次",15.0,44.0,471.2,0.0159,10.8,1.0,548.2,0.0165,25.8,5.4,487.2,0.0189,10.6,2.0,493.4,0.0104,6.4,2.0,937.2,0.3482,27.2,6.0,140.2,0.0269,0.4,0.2,922.6,0.3556,26.0,4.2,0.8628,0.2579,2.5929,6029.2275,6141.2044,6051.6229,0.7,0.86,0.78,1.0,4027.75,"T0:1次,T1:2次,T2:1次,T3:1次",16.0,44.0,668.4,0.0014,3.0,1.0,664.6,0.0042,5.0,3.4,667.0,0.0009,2.8,1.4,877.8,0.0087,4.8,1.8,190.0,0.0002,1.0,0.8,932.2,0.0309,5.0,3.2,0.0463,0.5066,1.217
6-6-5-4-(1),6,6,5,4,9970.7976,9970.7976,9970.7976,1.38,1.46,1.41,2.0,6633.87,T0:5次,20.0,44.0,486.2,0.0054,1.4,0.0,503.6,0.0094,3.4,0.0,501.2,0.01,1.0,0.0,509.0,0.003,4.0,0.0,919.8,0.0976,4.6,0.0,156.8,0.0086,1.2,0.0,923.4,0.1036,4.0,0.0,0.2468,0.9432,2.9468,9970.7976,9970.7976,9970.7976,1.73,1.83,1.79,2.0,6633.87,T0:5次,20.0,44.0,653.0,0.0062,43.6,0.0,710.2,0.0154,48.8,0.0,636.8,0.0009,46.6,0.0,901.0,0.0489,67.2,0.0,166.2,0.0003,5.8,0.0,932.8,0.1996,66.0,0.0,0.2714,3.7482,1.2931
6-6-5-4-(2),6,6,5,4,9750.55,9750.55,9750.55,1.13,1.19,1.15,2.0,6487.03,"T0:4次,T1:1次",16.0,44.0,493.6,0.0053,33.4,4.2,518.0,0.0067,31.4,4.0,483.0,0.0049,24.6,3.0,505.4,0.0071,37.0,3.4,870.6,0.0832,60.4,7.2,244.0,0.0346,1.8,0.8,885.4,0.1427,64.2,6.6,0.2937,0.2276,2.6616,9750.55,9750.55,9750.55,0.7,0.72,0.71,2.0,6487.03,T0:5次,20.0,44.0,656.2,0.0014,99.2,0.0,699.8,0.0042,134.8,0.0,644.0,0.0008,93.8,0.0,743.8,0.0056,128.6,0.0,488.0,0.0006,52.0,0.0,768.2,0.0092,147.2,0.0,0.0218,0.5645,1.0277
6-6-5-5-(0),6,6,5,5,6254.4899,6259.4903,6255.974,0.98,1.02,1.0,1.0,4163.98,"T0:1次,T1:2次,T2:1次,T3:1次",20.0,44.0,488.4,0.0023,4.4,0.0,502.8,0.0284,5.2,0.0,502.2,0.0168,6.6,0.0,506.6,0.0215,5.0,0.0,927.4,0.2614,11.4,0.0,149.2,0.0158,1.2,0.0,923.4,0.2588,8.6,0.0,0.6854,0.318,1.5928,5808.1665,5821.9338,5813.6709,0.95,1.28,1.13,1.0,3869.11,"T0:3次,T1:1次,T3:1次",13.0,44.0,677.8,0.0016,9.0,3.6,656.0,0.0056,8.4,5.2,666.2,0.0009,11.4,5.0,908.4,0.0668,11.8,6.4,154.2,0.0002,2.2,1.6,937.4,0.1335,14.8,5.8,0.2087,1.3972,1.3552
6-6-5-5-(1),6,6,5,5,8192.0164,8192.0164,8192.0164,1.38,1.45,1.41,2.0,5448.01,"T0:4次,T2:1次",20.0,44.0,476.4,0.0083,0.8,0.0,498.2,0.0158,0.2,0.0,516.8,0.0021,0.2,0.0,508.6,0.0029,1.0,0.0,922.0,0.067,0.4,0.0,136.4,0.0099,0.4,0.0,941.6,0.0878,1.4,0.0,0.2113,1.1129,2.8418,7599.0893,7599.0893,7599.0893,1.62,1.78,1.68,2.0,5052.73,"T0:4次,T2:1次",20.0,44.0,724.2,0.0075,11.8,0.0,550.0,0.0357,9.2,0.0,725.8,0.0011,11.6,0.0,909.2,0.1066,14.2,0.0,137.2,0.0003,0.2,0.0,953.6,0.3296,18.2,0.0,0.4807,3.0102,1.261
6-6-5-5-(2),6,6,5,5,7260.0525,7260.0525,7260.0525,0.9,0.92,0.91,1.0,4833.37,T0:5次,20.0,44.0,487.4,0.0159,9.8,0.0,490.6,0.0129,9.0,0.0,539.6,0.0077,22.6,0.0,482.4,0.0356,12.0,0.0,893.2,0.2151,22.4,0.0,175.4,0.0307,3.2,0.0,931.4,0.2163,27.8,0.0,0.5715,0.276,1.4703,7260.0525,7260.0525,7260.0525,0.72,0.75,0.73,1.0,4833.37,T0:5次,20.0,44.0,654.8,0.0013,33.4,0.0,682.4,0.0041,27.0,0.0,662.8,0.0008,33.6,0.0,857.6,0.0045,39.2,0.0,278.0,0.0003,7.6,0.0,864.4,0.0103,47.2,0.0,0.0214,0.2185,1.4533
7-5-5-1-(1),7,5,5,1,6784.1857,6784.1857,6784.1857,0.75,0.78,0.75,1.0,4516.12,T0:5次,16.0,44.0,496.2,0.0022,5.6,0.2,504.6,0.0031,10.4,2.2,500.2,0.0019,3.8,1.0,499.0,0.0024,5.4,0.6,915.6,0.0323,13.0,2.0,171.6,0.005,0.6,0.2,912.8,0.0348,11.6,1.8,0.0875,0.0495,1.6589,6784.1857,6784.1857,6784.1857,0.59,0.63,0.6,1.0,4516.12,T0:5次,16.0,44.0,673.2,0.0028,1.6,1.0,684.2,0.0397,4.4,2.8,642.6,0.0008,1.0,0.2,881.6,0.0065,4.2,2.2,234.8,0.0022,0.4,0.4,883.6,0.0362,2.4,1.4,0.0883,0.3433,0.7499
7-5-5-1-(2),7,5,5,1,6944.3929,6944.3929,6944.3929,0.74,0.78,0.76,1.0,4622.93,"T0:2次,T1:2次,T2:1次",17.0,44.0,498.8,0.0022,5.8,0.8,527.6,0.0033,12.4,0.8,471.2,0.0018,3.6,0.2,502.4,0.0025,4.2,1.2,911.2,0.0323,12.2,1.6,209.2,0.0062,0.6,0.2,879.6,0.0383,13.2,1.2,0.0923,0.0494,1.6575,6944.3929,6944.3929,6944.3929,0.6,0.84,0.68,1.0,4622.93,"T0:4次,T2:1次",20.0,44.0,621.2,0.0089,32.2,0.0,764.4,0.0087,53.8,0.0,614.4,0.0032,33.2,0.0,834.0,0.0045,54.2,0.0,327.6,0.0004,9.2,0.0,838.4,0.0132,55.8,0.0,0.0388,0.6632,0.576
7-5-5-2-(1),7,5,5,2,6214.996,6214.996,6214.996,0.82,0.84,0.83,1.0,4136.66,"T0:3次,T1:1次,T2:1次",16.2,44.0,512.8,0.0023,8.0,1.0,490.6,0.0151,2.4,0.8,501.2,0.0162,9.2,2.0,495.4,0.0055,6.6,0.0,912.6,0.1168,11.4,2.0,183.6,0.0078,1.8,0.4,903.8,0.1072,13.0,1.4,0.2883,0.056,1.5807,6196.9286,6197.845,6197.1334,0.94,1.18,1.07,1.0,4124.76,"T0:3次,T3:2次",13.4,44.0,702.4,0.0017,43.6,6.6,620.2,0.0079,14.8,2.6,677.4,0.0033,35.8,5.4,901.2,0.0213,40.4,7.2,145.2,0.0002,4.4,0.8,953.6,0.1415,49.4,6.6,0.176,1.8021,0.6952
7-5-5-2-(2),7,5,5,2,6944.3929,6944.3929,6944.3929,0.74,0.78,0.76,1.0,4622.93,"T0:4次,T1:1次",17.0,44.0,489.2,0.0022,7.0,0.6,528.0,0.0033,14.4,0.2,487.4,0.0019,6.2,0.8,495.4,0.0025,4.6,1.4,890.6,0.0343,19.6,2.2,251.6,0.0074,1.0,0.2,857.8,0.0321,11.6,0.6,0.0895,0.0496,1.5989,6944.3929,6944.3929,6944.3929,0.62,0.78,0.7,1.0,4622.93,"T0:1次,T1:1次,T2:2次,T3:1次",20.0,44.0,629.6,0.0013,37.6,0.0,731.6,0.0267,52.2,0.0,638.8,0.0008,41.2,0.0,826.8,0.0077,55.2,0.0,346.4,0.0004,23.2,0.0,826.8,0.036,52.6,0.0,0.0729,0.779,0.5304
7-5-5-3-(1),7,5,5,3,7296.1557,7386.2674,7350.2227,0.97,1.02,0.99,1.0,4893.48,"T0:1次,T1:2次,T2:1次,T3:1次",15.4,44.0,502.8,0.0104,13.2,3.0,511.2,0.0201,22.4,4.6,492.4,0.0019,12.0,2.2,493.6,0.005,10.2,2.8,879.2,0.1029,25.2,5.0,219.0,0.0267,5.6,1.6,901.8,0.1015,27.0,6.0,0.3189,0.7094,1.6063,6968.9061,7273.6781,7212.7237,0.59,0.71,0.63,1.0,4801.82,"T0:3次,T1:1次,T2:1次",16.0,44.0,623.0,0.0103,6.2,2.4,746.2,0.0166,5.4,1.6,630.8,0.0188,8.8,4.2,793.2,0.0252,6.6,1.8,369.4,0.0019,5.2,2.8,837.4,0.0558,8.6,3.6,0.1286,0.275,0.8258
7-5-5-3-(2),7,5,5,3,5763.4816,5763.4816,5763.4816,0.82,0.85,0.83,1.0,3835.65,T0:5次,20.0,44.0,486.2,0.0067,2.8,0.0,502.4,0.0354,7.8,0.0,491.6,0.0034,3.0,0.0,519.8,0.0026,3.6,0.0,915.4,0.0991,8.8,0.0,130.4,0.0038,0.0,0.0,954.2,0.1416,8.4,0.0,0.3131,0.0517,1.5787,6513.4816,6513.4816,6513.4816,0.58,0.6,0.59,1.0,4335.65,"T0:4次,T1:1次",20.0,44.0,632.0,0.0012,5.6,0.0,784.6,0.0115,3.6,0.0,583.4,0.0144,4.6,0.0,771.2,0.0168,6.2,0.0,452.8,0.0005,2.4,0.0,776.0,0.0145,5.2,0.0,0.0589,0.3463,0.6584
