算例名,节点数,边数,无人机数,基站编号,ALNS_PSO_目标函数_最小值,ALNS_PSO_目标函数_最大值,ALNS_PSO_目标函数_均值,ALNS_PSO_求解时间_最小(s),ALNS_PSO_求解时间_最大(s),ALNS_PSO_求解时间_均值(s),ALNS_PSO_实际使用无人机数_均值,ALNS_PSO_总飞行距离_均值(m),ALNS_PSO_最优线程ID分布,ALNS_PSO_公共池拉取次数_均值,ALNS_PSO_推入公共池次数_均值,ALNS_PSO_破坏_random_调用次数_均值,ALNS_PSO_破坏_random_耗时_均值(s),ALNS_PSO_破坏_random_改进当前解_均值,ALNS_PSO_破坏_random_改进最优解_均值,ALNS_PSO_破坏_worst_调用次数_均值,ALNS_PSO_破坏_worst_耗时_均值(s),ALNS_PSO_破坏_worst_改进当前解_均值,ALNS_PSO_破坏_worst_改进最优解_均值,ALNS_PSO_破坏_route_调用次数_均值,ALNS_PSO_破坏_route_耗时_均值(s),ALNS_PSO_破坏_route_改进当前解_均值,ALNS_PSO_破坏_route_改进最优解_均值,ALNS_PSO_破坏_bp_split_调用次数_均值,ALNS_PSO_破坏_bp_split_耗时_均值(s),ALNS_PSO_破坏_bp_split_改进当前解_均值,ALNS_PSO_破坏_bp_split_改进最优解_均值,ALNS_PSO_修复_greedy_调用次数_均值,ALNS_PSO_修复_greedy_耗时_均值(s),ALNS_PSO_修复_greedy_改进当前解_均值,ALNS_PSO_修复_greedy_改进最优解_均值,ALNS_PSO_修复_random_调用次数_均值,ALNS_PSO_修复_random_耗时_均值(s),ALNS_PSO_修复_random_改进当前解_均值,ALNS_PSO_修复_random_改进最优解_均值,ALNS_PSO_修复_bp_aware_调用次数_均值,ALNS_PSO_修复_bp_aware_耗时_均值(s),ALNS_PSO_修复_bp_aware_改进当前解_均值,ALNS_PSO_修复_bp_aware_改进最优解_均值,ALNS_PSO_模块耗时_DR均值(s),ALNS_PSO_模块耗时_LS均值(s),ALNS_PSO_模块耗时_PSO均值(s),GiantRoute_目标函数_最小值,GiantRoute_目标函数_最大值,GiantRoute_目标函数_均值,GiantRoute_求解时间_最小(s),GiantRoute_求解时间_最大(s),GiantRoute_求解时间_均值(s),GiantRoute_实际使用无人机数_均值,GiantRoute_总飞行距离_均值(m),GiantRoute_最优线程ID分布,GiantRoute_公共池拉取次数_均值,GiantRoute_推入公共池次数_均值,GiantRoute_破坏_random_调用次数_均值,GiantRoute_破坏_random_耗时_均值(s),GiantRoute_破坏_random_改进当前解_均值,GiantRoute_破坏_random_改进最优解_均值,GiantRoute_破坏_worst_调用次数_均值,GiantRoute_破坏_worst_耗时_均值(s),GiantRoute_破坏_worst_改进当前解_均值,GiantRoute_破坏_worst_改进最优解_均值,GiantRoute_破坏_segment_调用次数_均值,GiantRoute_破坏_segment_耗时_均值(s),GiantRoute_破坏_segment_改进当前解_均值,GiantRoute_破坏_segment_改进最优解_均值,GiantRoute_修复_greedy_调用次数_均值,GiantRoute_修复_greedy_耗时_均值(s),GiantRoute_修复_greedy_改进当前解_均值,GiantRoute_修复_greedy_改进最优解_均值,GiantRoute_修复_random_调用次数_均值,GiantRoute_修复_random_耗时_均值(s),GiantRoute_修复_random_改进当前解_均值,GiantRoute_修复_random_改进最优解_均值,GiantRoute_修复_regret_调用次数_均值,GiantRoute_修复_regret_耗时_均值(s),GiantRoute_修复_regret_改进当前解_均值,GiantRoute_修复_regret_改进最优解_均值,GiantRoute_模块耗时_DR均值(s),GiantRoute_模块耗时_LS均值(s),GiantRoute_模块耗时_PSO均值(s)
19-18-5-2-(2),19,18,5,2,28832.1023,28832.1023,28832.1023,4.64,4.9,4.71,2.0,19208.07,"T0:1次,T1:2次,T2:1次,T3:1次",15.6,44.0,502.0,0.011,62.0,2.8,535.8,0.0414,79.0,6.2,478.8,0.0121,34.0,1.6,483.4,0.0206,56.8,3.0,956.4,1.6795,117.4,7.4,102.6,0.1134,0.4,0.0,941.0,1.5602,114.0,6.2,3.4591,3.5121,8.5796,28832.1023,28832.1023,28832.1023,15.1,30.16,19.03,2.0,19208.07,"T0:1次,T1:1次,T3:3次",15.2,44.0,775.0,0.0093,139.8,7.8,606.0,0.0311,79.0,4.8,619.0,0.0087,91.0,3.6,881.2,0.2274,134.0,7.8,137.8,0.0004,4.4,1.4,981.0,1.3105,171.4,7.0,1.5874,58.8922,4.6646
19-18-5-3-(0),19,18,5,3,31405.9323,31405.9323,31405.9323,4.14,4.26,4.17,2.0,20923.95,"T0:1次,T2:2次,T3:2次",13.8,44.0,468.0,0.0033,46.6,5.8,572.0,0.0227,78.8,9.8,450.2,0.0021,25.6,2.8,509.8,0.0156,54.8,7.0,951.2,1.517,101.0,11.2,93.4,0.1521,0.2,0.2,955.4,1.8634,104.6,14.0,3.6044,3.5721,6.3049,31406.8048,31415.0178,31410.8249,52.95,92.11,70.14,2.0,20927.22,"T1:1次,T2:1次,T3:3次",14.2,44.0,713.2,0.0072,92.0,4.8,628.2,0.0496,89.8,5.4,658.6,0.0045,88.4,6.4,771.2,0.4031,82.8,4.2,116.8,0.0005,1.4,0.4,1112.0,3.7914,186.0,12.0,4.2563,234.462,5.5824
19-18-5-3-(1),19,18,5,3,20204.6703,20204.6703,20204.6703,4.21,4.3,4.24,1.0,13463.11,"T0:3次,T1:1次,T3:1次",15.6,44.0,453.4,0.0062,21.8,1.2,596.8,0.0434,71.4,4.0,451.0,0.0127,30.4,4.2,498.8,0.0103,28.2,2.2,938.6,2.3727,70.0,5.8,108.6,0.2566,0.2,0.0,952.8,2.3527,81.6,5.8,5.084,2.9301,5.8579,20165.3867,20204.6703,20196.8135,7.09,9.66,7.89,1.0,13457.88,"T0:1次,T2:1次,T3:3次",15.4,44.0,765.0,0.0132,62.2,3.0,601.2,0.0284,35.6,2.0,633.8,0.0056,38.2,2.6,848.0,0.121,56.2,2.2,123.6,0.0138,1.8,0.0,1028.4,0.6736,78.0,5.4,0.8556,21.0877,4.5054
19-18-5-3-(2),19,18,5,3,27832.7827,27832.7827,27832.7827,4.05,4.17,4.09,2.0,18541.86,"T0:3次,T1:2次",16.0,44.0,493.4,0.0064,32.8,1.0,526.4,0.0351,52.6,2.0,477.0,0.0112,17.6,0.4,503.2,0.0187,34.2,0.6,945.8,1.5774,62.0,2.0,109.0,0.1085,0.8,0.0,945.2,1.6441,74.4,2.0,3.4223,3.488,6.3176,27832.7827,27832.7827,27832.7827,8.44,9.27,8.94,2.0,18541.86,"T0:2次,T1:2次,T2:1次",16.6,44.0,765.6,0.0088,74.2,0.8,570.0,0.0405,45.0,2.0,664.4,0.0057,54.2,0.6,877.6,0.1298,84.0,1.8,168.4,0.0004,3.6,0.0,954.0,0.7022,85.8,1.6,0.8874,26.1498,3.8711
19-18-5-4-(0),19,18,5,4,33242.6753,33242.6753,33242.6753,5.2,5.29,5.24,2.0,22148.45,"T0:1次,T2:4次",14.2,44.0,522.4,0.0037,80.2,6.8,540.0,0.0357,96.8,10.0,452.0,0.0036,42.8,3.8,485.6,0.0043,67.2,7.4,961.0,1.7505,149.2,14.6,94.8,0.185,0.6,0.0,944.2,1.673,137.2,13.4,3.6908,3.7934,9.9329,33242.7052,33261.888,33247.7437,60.96,106.59,85.3,2.0,22151.83,"T0:3次,T2:2次",11.4,44.0,742.8,0.0118,129.0,10.6,633.0,0.0765,97.0,9.8,624.2,0.0014,100.8,9.8,791.0,0.4048,110.0,9.6,143.6,0.0006,4.6,3.0,1065.4,3.8412,212.2,17.6,4.3363,300.4105,6.1056
19-18-5-4-(1),19,18,5,4,19916.2509,23030.1448,20539.0297,4.65,4.77,4.68,1.2,13684.69,"T0:3次,T1:1次,T2:1次",12.4,44.0,477.0,0.0124,42.4,4.4,586.4,0.0652,91.2,12.4,478.6,0.0022,27.6,6.2,458.0,0.01,34.0,4.0,936.8,1.7091,97.0,12.4,111.4,0.1787,0.2,0.0,951.8,1.8027,98.0,14.6,3.7954,3.5365,8.0613,19916.2509,19916.2509,19916.2509,10.94,25.13,15.79,1.0,13270.83,"T1:2次,T2:1次,T3:2次",15.2,44.0,740.8,0.0181,79.2,5.0,627.2,0.0613,54.0,8.4,632.0,0.0042,65.4,6.2,839.6,0.1917,79.6,8.6,135.2,0.0004,1.2,0.2,1025.2,1.1739,117.8,10.8,1.4495,47.1134,4.6821
19-18-5-4-(2),19,18,5,4,27783.9657,27783.9657,27783.9657,4.27,4.53,4.42,2.0,18509.31,"T0:2次,T3:3次",13.2,44.0,513.0,0.0095,83.2,9.6,517.0,0.0391,108.6,12.2,457.2,0.0123,45.2,6.6,512.8,0.0135,78.0,11.0,949.6,1.7614,155.8,19.4,102.2,0.133,0.2,0.2,948.2,1.9184,159.0,19.8,3.9036,3.5768,6.9243,27783.9868,27789.6936,27785.2081,12.76,25.95,16.86,2.0,18510.14,"T1:2次,T2:1次,T3:2次",13.0,44.0,704.2,0.0029,100.2,7.6,641.8,0.0483,86.2,8.0,654.0,0.0012,91.4,8.2,867.8,0.2402,119.8,10.2,128.6,0.0004,2.4,0.6,1003.6,1.2104,155.6,13.0,1.5034,50.9949,4.304
19-18-5-5-(0),19,18,5,5,29128.5317,29381.5144,29330.9179,4.97,5.19,5.04,2.0,19540.61,"T0:3次,T1:2次",15.8,44.0,474.0,0.0185,51.6,2.0,568.0,0.023,105.2,4.8,473.2,0.0082,34.4,0.4,484.8,0.0242,44.2,1.8,952.0,1.8272,118.4,4.8,100.4,0.1279,0.0,0.0,947.6,1.9414,117.0,4.2,4.0296,3.9387,8.7138,28542.9889,28653.9254,28568.5822,38.09,81.57,56.3,2.0,19032.39,"T1:3次,T2:1次,T3:1次",9.6,44.0,698.0,0.0128,103.6,10.2,636.2,0.0646,94.0,11.8,665.8,0.0029,105.8,14.2,804.0,0.3321,108.0,13.8,146.6,0.0006,4.8,1.6,1049.4,2.4899,190.6,20.8,2.9029,177.7383,5.1156
19-18-5-5-(1),19,18,5,5,18405.5468,18405.5468,18405.5468,4.29,4.42,4.33,1.0,12263.7,"T0:1次,T1:2次,T2:1次,T3:1次",15.6,44.0,503.6,0.0095,22.8,0.8,579.8,0.015,51.8,3.4,421.8,0.005,21.8,2.6,494.8,0.0042,20.8,1.8,959.4,2.6564,60.8,4.2,103.4,0.215,0.2,0.0,937.2,2.3881,56.2,4.4,5.3101,2.9181,6.164,18405.5468,18405.5468,18405.5468,7.87,16.77,12.67,1.0,12263.7,"T0:1次,T2:1次,T3:3次",17.4,44.0,700.2,0.0029,36.0,0.6,623.8,0.0293,28.2,1.6,676.0,0.0013,33.8,3.0,785.6,0.1483,31.4,1.4,143.2,0.0004,2.6,0.2,1071.2,0.9522,64.0,3.6,1.1344,34.0841,4.4052
19-18-5-5-(2),19,18,5,5,26308.58,26308.58,26308.58,5.35,5.41,5.38,2.0,17525.72,"T0:1次,T1:1次,T2:1次,T3:2次",13.4,44.0,512.6,0.0218,84.8,4.2,512.4,0.0342,100.2,6.4,469.4,0.0037,45.8,4.4,505.6,0.0146,77.6,6.0,939.8,1.7367,152.4,10.6,96.2,0.1894,0.0,0.0,964.0,2.1484,156.0,10.4,4.1638,4.3304,9.5233,26308.6008,26319.3802,26312.3996,27.63,46.31,35.55,2.0,17528.27,"T1:1次,T2:2次,T3:2次",12.2,44.0,750.6,0.0037,135.6,8.0,572.0,0.0334,80.4,3.0,677.4,0.0134,124.2,8.4,867.2,0.241,142.4,8.6,143.0,0.002,4.4,2.2,989.8,1.8816,193.4,8.6,2.1751,111.8779,5.1652
19-21-5-1-(0),19,21,5,1,35768.89,35874.9581,35792.753,6.48,6.75,6.57,2.0,23848.5,"T1:3次,T2:1次,T3:1次",13.8,44.0,483.4,0.0252,82.2,6.0,599.0,0.0376,161.8,11.6,441.6,0.0066,44.6,3.0,476.0,0.0226,73.2,5.4,935.2,2.6003,179.2,13.6,123.4,0.2376,1.6,0.2,941.4,2.6149,181.0,12.2,5.5965,5.6567,10.85,35772.2647,35936.441,35840.3473,77.02,159.21,107.96,2.0,23880.23,"T1:2次,T3:3次",10.6,44.0,789.2,0.0076,121.4,9.0,642.6,0.0418,92.8,9.0,568.2,0.0043,62.0,5.4,858.0,0.4684,107.0,10.0,123.0,0.0035,2.0,1.0,1019.0,4.3231,167.2,12.4,4.8488,355.4683,6.2453
19-21-5-1-(1),19,21,5,1,30744.4498,30744.4498,30744.4498,5.56,5.63,5.6,2.0,20482.97,"T1:1次,T2:2次,T3:2次",15.2,44.0,499.6,0.0038,72.6,4.2,509.0,0.0317,101.8,5.2,459.2,0.0022,43.6,3.4,532.2,0.0078,91.8,6.8,966.6,2.4094,156.0,9.8,99.0,0.1936,0.0,0.0,934.4,2.414,153.8,9.8,5.0883,5.1212,8.4966,30744.4498,30744.4498,30744.4498,11.87,12.89,12.48,2.0,20482.97,"T1:3次,T2:1次,T3:1次",15.0,44.0,760.0,0.0309,90.0,5.2,572.0,0.0507,59.8,4.4,668.0,0.0058,77.4,4.8,903.8,0.1569,104.0,6.0,131.6,0.0004,2.6,1.0,964.6,1.1561,120.6,7.4,1.4007,37.4493,5.0718
19-21-5-1-(2),19,21,5,1,19554.0525,19554.0525,19554.0525,5.76,5.79,5.78,1.0,13029.37,"T0:1次,T1:2次,T2:1次,T3:1次",14.6,44.0,462.6,0.0095,38.0,2.8,630.6,0.0424,127.0,8.8,408.8,0.002,36.0,3.0,498.0,0.0091,48.0,3.2,948.4,3.7672,120.8,9.6,106.0,0.3759,0.2,0.2,945.6,3.8079,128.0,8.0,8.0892,4.2438,7.2709,19554.0525,19554.0525,19554.0525,19.2,38.31,25.89,1.0,13029.37,"T0:3次,T1:1次,T2:1次",15.8,44.0,721.6,0.0079,87.8,5.2,618.6,0.0425,82.0,6.6,659.8,0.0013,79.8,5.6,854.8,0.2226,101.0,8.0,154.2,0.0065,3.6,0.8,991.0,1.5556,145.0,8.6,1.8365,79.3345,6.0948
19-21-5-2-(0),19,21,5,2,36665.7529,36665.7529,36665.7529,5.58,5.71,5.62,2.0,24430.5,"T0:1次,T1:1次,T2:2次,T3:1次",13.8,44.0,458.0,0.0111,74.2,4.4,634.4,0.0352,164.8,16.8,436.8,0.0021,38.0,3.6,470.8,0.0121,66.8,6.0,951.4,2.6698,185.8,13.6,108.6,0.2228,0.0,0.0,940.0,2.6181,158.0,17.2,5.6201,5.3735,7.7069,36668.9196,36899.0642,36744.3648,22.69,37.24,28.81,2.0,24482.91,"T0:2次,T1:1次,T2:1次,T3:1次",13.4,44.0,808.2,0.0099,113.6,6.4,513.4,0.0363,49.2,2.6,678.4,0.0073,87.0,5.2,874.2,0.2526,100.6,7.2,126.6,0.0004,1.8,0.6,999.2,1.8689,147.4,6.4,2.1754,94.7952,5.1043
19-21-5-2-(1),19,21,5,2,30204.8366,30204.8366,30204.8366,5.62,5.78,5.68,2.0,20123.22,"T0:1次,T1:2次,T3:2次",14.0,44.0,505.4,0.0083,76.2,5.6,496.4,0.0386,89.6,9.0,492.6,0.0053,51.0,3.6,505.6,0.0181,75.6,4.6,935.6,2.4211,146.6,12.2,98.8,0.2096,0.0,0.0,965.6,2.407,145.8,10.6,5.1437,4.8596,8.9011,30204.8366,30204.8366,30204.8366,12.33,20.89,14.49,2.0,20123.22,"T0:2次,T2:2次,T3:1次",15.4,44.0,761.8,0.0136,116.6,7.6,577.8,0.021,74.8,4.4,660.4,0.0057,92.4,5.8,873.0,0.1607,119.2,7.0,123.8,0.0004,2.2,0.6,1003.2,1.1667,162.4,10.2,1.3681,43.6886,5.0955
19-21-5-2-(2),19,21,5,2,17946.9934,17946.9934,17946.9934,5.75,5.84,5.78,1.0,11958.0,"T0:3次,T2:1次,T3:1次",15.8,44.0,493.2,0.0143,35.6,3.8,604.4,0.0271,95.2,5.2,435.4,0.0022,36.4,3.2,467.0,0.0183,32.8,2.2,965.0,3.8903,103.0,8.4,95.2,0.2937,0.0,0.0,939.8,3.7158,97.0,6.0,7.9997,4.2039,7.4695,17946.9934,17946.9934,17946.9934,151.35,224.38,192.26,1.0,11958.0,"T0:1次,T1:2次,T3:2次",15.0,44.0,718.0,0.0211,116.4,9.2,704.6,0.1516,132.4,7.8,577.4,0.0045,83.8,6.6,755.6,0.5583,107.6,7.0,124.4,0.0006,2.6,1.4,1120.0,7.0135,222.4,15.2,7.7496,671.1563,9.6311
19-21-5-3-(0),19,21,5,3,35058.0313,35058.0313,35058.0313,5.15,5.31,5.2,2.0,23358.69,"T0:3次,T2:2次",15.2,44.0,485.2,0.0081,75.0,6.2,554.0,0.0428,127.6,8.2,446.8,0.0051,44.2,5.0,514.0,0.036,85.4,9.2,972.4,2.2306,178.2,15.8,101.2,0.2084,0.2,0.0,926.4,2.1539,153.8,12.8,4.7011,5.1797,7.309,34592.4361,35062.5953,34783.1118,18.43,35.42,28.83,2.0,23175.41,"T0:1次,T1:1次,T2:2次,T3:1次",12.6,44.0,753.4,0.0173,99.6,11.6,654.0,0.0676,88.0,10.4,592.6,0.0069,70.0,6.6,854.8,0.2392,104.0,12.6,145.4,0.0005,3.8,1.2,999.8,1.812,149.8,14.8,2.1435,87.1554,4.9388
19-21-5-3-(1),19,21,5,3,31655.8871,31655.8871,31655.8871,5.32,5.38,5.35,2.0,21090.59,"T0:1次,T1:2次,T2:1次,T3:1次",14.0,44.0,504.4,0.0275,68.0,3.8,491.6,0.0462,77.6,6.6,482.8,0.0023,45.2,2.8,521.2,0.0153,83.4,7.6,968.6,2.4551,145.0,11.4,101.0,0.1993,0.2,0.0,930.4,2.243,129.0,9.4,5.0199,5.1016,7.5512,31655.8871,31655.8871,31655.8871,73.39,184.41,137.0,2.0,21090.59,"T1:1次,T2:1次,T3:3次",14.4,44.0,751.8,0.0184,134.4,9.4,661.2,0.0586,119.6,7.4,587.0,0.0033,88.8,4.8,822.6,0.5348,120.0,8.0,131.2,0.0021,3.6,1.0,1046.2,4.8095,219.2,12.6,5.4266,460.5009,6.8468
19-21-5-3-(2),19,21,5,3,17990.8703,17990.8703,17990.8703,5.97,6.13,6.03,1.0,11987.25,"T0:2次,T2:2次,T3:1次",14.8,44.0,489.6,0.0265,50.4,5.6,604.4,0.0176,123.6,9.6,424.8,0.0021,37.6,5.2,481.2,0.0259,46.0,5.0,940.8,3.4619,123.6,12.4,98.4,0.3584,0.0,0.0,960.8,4.0305,134.0,13.0,7.9542,4.4702,8.1543,17990.8703,17990.8703,17990.8703,14.25,28.73,22.73,1.0,11987.25,"T0:1次,T2:2次,T3:2次",15.8,44.0,726.8,0.0242,93.4,6.6,693.0,0.0325,96.0,10.0,580.2,0.0011,63.8,6.8,839.0,0.255,101.0,9.2,138.8,0.0005,3.8,1.0,1022.2,1.3525,148.4,13.2,1.6657,67.844,5.8737
19-21-5-4-(0),19,21,5,4,33911.3272,33911.3272,33911.3272,6.46,6.65,6.55,2.0,22594.22,"T0:2次,T1:1次,T3:2次",14.6,44.0,467.6,0.0097,78.8,4.0,616.0,0.04,177.8,9.2,423.0,0.0064,40.0,2.8,493.4,0.0064,83.4,5.4,945.8,2.4899,191.8,10.0,103.0,0.2541,1.0,0.8,951.2,2.7509,187.2,10.6,5.6042,5.613,10.8474,33917.5338,34009.9794,33939.2536,35.02,53.8,44.53,2.0,22612.84,"T0:1次,T1:3次,T2:1次",14.0,44.0,814.6,0.0207,100.6,7.4,490.4,0.0185,41.2,2.2,695.0,0.0075,76.2,4.2,819.4,0.2684,82.4,4.2,150.6,0.0005,1.8,0.2,1030.0,2.3074,133.8,9.4,2.623,147.1703,5.4638
19-21-5-4-(1),19,21,5,4,32247.8466,32247.8466,32247.8466,5.97,6.08,6.02,2.0,21485.23,"T0:4次,T1:1次",15.6,44.0,474.2,0.0051,65.2,3.4,499.6,0.0255,106.6,5.0,478.0,0.0083,45.8,3.6,548.2,0.0095,88.0,7.6,938.0,2.4626,158.4,9.2,94.2,0.2001,0.0,0.0,967.8,2.5062,147.2,10.4,5.2551,5.1566,9.7583,32247.8466,32247.8466,32247.8466,14.86,33.72,26.82,2.0,21485.23,"T0:2次,T1:1次,T3:2次",15.4,44.0,794.8,0.0066,106.4,4.2,539.2,0.0285,62.0,4.6,666.0,0.0133,78.2,4.2,886.4,0.237,109.8,5.4,159.4,0.0035,4.4,1.4,954.2,1.5178,132.4,6.2,1.8068,85.7337,5.1491
19-21-5-4-(2),19,21,5,4,21366.3529,26269.9233,25289.2092,5.82,5.95,5.87,1.8,16847.47,T0:5次,15.8,44.0,488.2,0.0143,42.2,1.8,591.0,0.0254,112.4,3.8,448.6,0.0052,23.2,2.0,472.2,0.0189,40.0,2.8,958.0,2.425,113.4,5.8,99.4,0.2396,0.4,0.0,942.6,2.3317,104.0,4.6,5.0866,5.1992,9.3379,21366.3529,21366.3529,21366.3529,99.17,193.75,144.8,1.0,14237.57,"T1:3次,T2:2次",15.8,44.0,745.6,0.026,106.0,8.2,688.8,0.0495,99.2,9.6,565.6,0.0059,64.2,7.4,804.4,0.5188,99.0,9.8,108.6,0.005,1.6,0.6,1087.0,6.0559,168.8,14.8,6.6611,507.6508,9.0785
19-21-5-5-(0),19,21,5,5,33023.7228,34132.2209,33311.5237,6.31,6.5,6.39,2.0,22194.35,"T1:3次,T3:2次",12.8,44.0,471.0,0.0082,84.8,6.8,586.6,0.0331,163.0,14.0,448.6,0.0142,52.4,4.6,493.8,0.0077,96.4,7.8,945.4,2.3461,200.8,16.4,102.8,0.283,0.6,0.2,951.8,2.6689,195.2,16.6,5.4104,5.6593,10.4152,32814.0021,33030.8106,32986.3463,61.92,96.69,80.18,2.0,21977.56,"T0:4次,T1:1次",13.6,41.8,741.6,0.0102,111.0,7.0,570.6,0.0569,71.0,5.2,592.8,0.0013,75.0,3.6,774.2,0.3377,95.0,6.4,144.2,0.0066,2.8,0.8,986.6,2.8248,159.2,8.6,3.2375,232.6828,5.1193
19-21-5-5-(1),19,21,5,5,28986.327,28986.327,28986.327,6.75,6.89,6.8,2.0,19310.88,"T0:2次,T2:2次,T3:1次",13.8,44.0,500.8,0.0181,76.8,3.4,494.4,0.0367,99.0,6.8,486.8,0.0054,47.6,2.2,518.0,0.0268,74.8,6.2,937.2,2.5964,145.2,8.0,103.4,0.2782,0.0,0.0,959.4,3.256,153.0,10.6,6.2345,5.528,11.2017,28988.1742,29023.3836,29002.3177,54.46,120.63,81.85,2.0,19321.55,"T0:1次,T1:1次,T3:3次",12.6,44.0,743.2,0.0073,129.0,9.2,612.4,0.0264,109.4,6.6,644.4,0.0029,106.8,6.0,828.2,0.4004,133.4,8.4,118.8,0.0005,3.6,1.4,1053.0,3.1278,208.2,12.0,3.5653,248.6535,6.1393
19-21-5-5-(2),19,21,5,5,17861.1335,18166.5758,17923.2784,6.05,6.11,6.09,1.0,11942.19,"T0:2次,T1:1次,T2:1次,T3:1次",15.8,44.0,482.2,0.0037,56.8,1.8,599.0,0.0256,137.8,5.0,425.4,0.0021,43.2,2.0,493.4,0.0092,56.0,3.4,959.2,3.7334,148.0,6.2,88.2,0.2887,0.0,0.0,952.6,3.8734,145.8,6.0,7.977,4.5637,8.196,17819.389,18166.5758,18097.1385,120.8,271.94,194.77,1.0,12058.09,"T0:1次,T2:4次",14.0,44.0,707.8,0.0214,132.6,6.0,698.6,0.0603,138.6,11.8,593.6,0.012,87.4,9.8,793.0,0.4835,121.8,8.4,117.0,0.0006,3.0,0.8,1090.0,5.7919,233.8,18.4,6.3697,677.3447,8.5013
19-24-5-1-(0),19,24,5,1,29408.3452,29408.3452,29408.3452,7.2,7.42,7.31,2.0,19592.23,"T0:2次,T2:1次,T3:2次",14.4,44.0,502.6,0.0147,91.6,7.2,548.0,0.0381,153.8,10.6,447.4,0.0112,49.8,4.4,502.0,0.0252,89.2,8.0,955.2,3.1546,193.2,14.6,101.4,0.2957,0.0,0.0,943.4,3.4624,191.2,15.6,7.0296,6.9399,10.7256,29408.3452,29408.3452,29408.3452,158.64,475.16,343.41,2.0,19592.23,"T0:1次,T1:2次,T2:2次",15.4,44.0,838.2,0.0387,170.4,4.0,449.6,0.0489,67.0,1.2,712.2,0.0019,129.6,2.8,816.4,0.5864,125.8,2.4,131.4,0.0007,3.2,0.4,1052.2,8.3107,238.0,5.2,8.9873,1222.1483,10.0541
19-24-5-1-(1),19,24,5,1,31038.4107,31038.4107,31038.4107,7.05,7.19,7.13,2.0,20678.94,"T0:1次,T1:1次,T2:2次,T3:1次",15.0,44.0,457.0,0.0083,68.4,4.8,640.4,0.0487,186.4,9.8,418.4,0.0021,40.8,2.2,484.2,0.0124,81.4,5.0,951.8,3.2331,188.0,10.2,102.0,0.321,0.2,0.0,946.2,3.3583,188.8,11.6,7.0033,6.8764,10.0135,31038.4107,31038.4107,31038.4107,137.12,398.67,210.54,2.0,20678.94,"T0:1次,T1:3次,T2:1次",12.4,41.8,726.6,0.0065,137.0,6.8,647.8,0.0863,101.2,9.0,530.6,0.0014,83.6,8.2,742.2,0.5258,99.4,7.6,113.4,0.0036,2.2,0.8,1049.4,6.442,220.2,15.6,7.0657,713.5585,7.8045
19-24-5-1-(2),19,24,5,1,39813.9529,39813.9529,39813.9529,7.24,7.47,7.33,2.0,26529.3,"T1:1次,T2:2次,T3:2次",14.2,44.0,488.8,0.0125,81.0,4.8,550.6,0.0152,130.4,10.2,474.6,0.0039,49.6,3.0,486.0,0.005,77.0,4.6,964.0,3.0729,166.6,12.6,97.6,0.2946,0.0,0.0,938.4,2.998,171.4,10.0,6.4359,7.6832,10.6514,39813.9529,40277.4784,39919.8559,48.93,72.59,60.28,2.0,26599.9,"T0:2次,T1:1次,T3:2次",12.6,44.0,744.2,0.0086,96.0,7.4,633.2,0.0648,78.6,8.2,622.6,0.0074,67.8,7.6,833.2,0.3671,95.4,11.2,152.8,0.0006,3.4,1.4,1014.0,2.8827,143.6,10.6,3.3312,198.0272,5.856
19-24-5-2-(0),19,24,5,2,28829.2552,28829.2552,28829.2552,7.7,7.81,7.73,2.0,19206.17,"T0:2次,T1:2次,T2:1次",13.6,44.0,483.8,0.0232,91.6,5.2,598.8,0.0433,207.8,11.4,420.2,0.0111,53.6,2.6,497.2,0.005,99.0,6.0,941.4,3.1771,219.4,10.0,87.2,0.3049,0.2,0.0,971.4,3.4376,232.4,15.2,7.0519,6.9372,12.0771,28829.2552,28869.0345,28845.1635,242.04,330.52,290.97,2.0,19216.78,"T0:3次,T1:1次,T2:1次",12.4,44.0,781.0,0.0192,195.6,8.2,543.0,0.0771,102.6,5.8,676.0,0.0123,147.4,7.0,808.0,0.582,158.6,7.0,141.8,0.0023,5.4,1.8,1050.2,7.5537,281.6,12.2,8.2465,1036.7995,9.4632
19-24-5-2-(1),19,24,5,2,32318.9632,32318.9632,32318.9632,7.49,7.56,7.52,2.0,21532.64,"T1:2次,T2:1次,T3:2次",13.8,44.0,480.0,0.007,93.2,6.6,578.2,0.0216,175.6,15.2,456.4,0.0143,67.0,5.8,485.4,0.0094,98.4,8.8,950.4,3.1489,207.4,18.8,91.6,0.3085,0.2,0.0,958.0,3.3045,226.6,17.6,6.8328,7.0858,11.6312,31918.7584,32318.9632,32136.1091,23.54,54.79,34.64,2.0,21410.74,"T0:1次,T1:2次,T2:1次,T3:1次",14.0,44.0,716.8,0.0066,120.6,3.2,624.2,0.0313,76.6,3.8,659.0,0.0043,104.6,4.0,837.0,0.2379,119.2,4.0,161.4,0.002,4.8,0.8,1001.6,1.8749,177.8,6.2,2.1572,113.3309,6.1854
